drone1	drone3	1678173103.223190	-1.269887	0.042177	0.000374
drone1	drone3	1678173104.203183	-1.294751	0.012233	0.017886
drone1	drone3	1678173105.063184	-1.266523	0.056623	0.036202
drone1	drone3	1678173105.863196	-1.233156	0.056983	-0.103137
drone1	drone3	1678173106.123202	-1.177177	-0.001554	-0.319033
drone1	drone3	1678173106.503204	-1.148524	-0.015584	-0.514692
drone1	drone3	1678173107.063185	-1.099339	-0.146370	-0.537228
drone1	drone3	1678173107.623162	-1.019637	-0.342133	-0.527144
drone1	drone3	1678173108.183188	-0.950905	-0.391615	-0.396386
drone1	drone3	1678173108.743194	-0.872765	-0.482122	-0.289065
drone1	drone3	1678173109.303193	-0.773176	-0.598050	-0.223945
drone1	drone3	1678173109.843185	-0.678819	-0.632770	-0.163941
drone1	drone3	1678173110.803199	-0.676544	-0.638217	-0.112977
drone1	drone3	1678173111.823179	-0.681407	-0.688999	-0.037397
drone1	drone3	1678173112.803176	-0.680646	-0.694874	0.003451
drone1	drone3	1678173113.843190	-0.702882	-0.661400	0.026153
drone1	drone3	1678173114.843174	-0.684241	-0.695293	0.024564
drone1	drone3	1678173115.782664	-0.668180	-0.693531	0.019055
drone1	drone3	1678173116.782970	-0.714670	-0.646154	0.022322
drone1	drone3	1678173117.742951	-0.683178	-0.684103	0.002984
drone1	drone3	1678173118.702948	-0.686410	-0.685074	-0.009174
drone1	drone3	1678173119.743485	-0.693304	-0.656721	-0.005576
drone1	drone3	1678173120.763702	-0.686011	-0.689747	-0.006779
drone1	drone3	1678173121.763688	-0.689376	-0.690017	-0.006631
drone1	drone3	1678173122.743714	-0.694952	-0.665426	0.004315
drone1	drone3	1678173123.763721	-0.626274	-0.744369	0.007699
drone1	drone3	1678173124.843659	-0.593970	-0.813777	0.061960
drone1	drone3	1678173125.723682	-0.595856	-0.894088	0.124880
drone1	drone3	1678173126.503688	-0.438022	-1.025347	0.343858
drone1	drone3	1678173126.883681	-0.274675	-1.092146	0.465970
drone1	drone3	1678173127.663702	-0.348937	-1.078825	0.707812
drone1	drone3	1678173128.643683	-0.243747	-0.975426	0.948642
drone1	drone3	1678173129.403692	-0.107342	-0.906825	1.078221
drone1	drone3	1678173129.743683	0.010644	-0.884072	1.126519
drone1	drone3	1678173130.803699	-0.046275	-0.792364	1.322760
drone1	drone3	1678173131.823692	-0.214788	-0.695330	1.346417
drone1	drone3	1678173132.703704	-0.365610	-0.663049	1.162123
drone1	drone3	1678173133.243682	-0.426236	-0.660947	0.958556
drone1	drone3	1678173133.663695	-0.499152	-0.646283	0.763510
drone1	drone3	1678173134.003676	-0.549974	-0.605011	0.557988
drone1	drone3	1678173134.383698	-0.526877	-0.584549	0.347435
drone1	drone3	1678173134.823714	-0.536041	-0.561894	0.153371
drone1	drone3	1678173135.543699	-0.555916	-0.541458	-0.026617
drone1	drone3	1678173136.543686	-0.547575	-0.572836	-0.113439
drone1	drone3	1678173137.583511	-0.578260	-0.582565	-0.100201
drone1	drone3	1678173138.603535	-0.617461	-0.573303	-0.030430
drone1	drone3	1678173139.503542	-0.535517	-0.659056	-0.016936
drone1	drone3	1678173140.523458	-0.569876	-0.636459	0.052183
drone1	drone3	1678173141.484337	-0.581294	-0.601784	0.085690
drone1	drone3	1678173142.104311	-0.584176	-0.667485	0.262605
drone1	drone3	1678173142.364317	-0.657184	-0.635819	0.493439
drone1	drone3	1678173142.604312	-0.731563	-0.599710	0.724361
drone1	drone3	1678173142.864346	-0.721268	-0.663807	0.903749
drone1	drone3	1678173143.203397	-0.783481	-0.564788	1.129108
drone1	drone3	1678173143.543407	-0.859802	-0.405957	1.372388
drone1	drone3	1678173144.123406	-0.907838	-0.250628	1.495298
drone1	drone3	1678173144.684429	-1.020812	-0.048145	1.441674
drone1	drone3	1678173145.304381	-1.129215	0.013297	1.239326
drone1	drone3	1678173145.684477	-1.193763	0.014340	1.027974
drone1	drone3	1678173146.084381	-1.266932	0.011538	0.811171
drone1	drone3	1678173146.404423	-1.319887	0.022457	0.604356
drone1	drone3	1678173146.704379	-1.325571	0.034305	0.403173
drone1	drone3	1678173147.044385	-1.288353	0.069566	0.190107
drone1	drone3	1678173147.524169	-1.253427	0.081270	-0.016208
drone1	drone3	1678173148.364177	-1.200417	0.042568	-0.157546
drone1	drone3	1678173149.263823	-1.196784	0.017594	-0.168648
drone1	drone3	1678173150.283812	-1.220498	-0.020834	-0.116293
drone1	drone3	1678173151.203811	-1.185918	-0.063288	-0.029798
drone1	drone3	1678173152.144447	-1.186210	-0.050834	0.041541
drone1	drone3	1678173153.183928	-1.208668	-0.054330	0.081116
drone1	drone3	1678173154.043903	-1.180750	-0.066026	0.085252
drone1	drone3	1678173154.303904	-1.143181	-0.146277	-0.037273
drone1	drone3	1678173154.543901	-1.080034	-0.241650	-0.186323
drone1	drone3	1678173154.803906	-1.039815	-0.288807	-0.349646
drone1	drone3	1678173155.203888	-0.959759	-0.455062	-0.446493
drone1	drone3	1678173155.763919	-0.766614	-0.714048	-0.329654
drone1	drone3	1678173156.323914	-0.512486	-0.878582	-0.109682
drone1	drone3	1678173156.883926	-0.525216	-0.907115	0.144860
drone1	drone3	1678173157.604304	-0.469413	-0.994158	0.503060
drone1	drone3	1678173158.104143	-0.451919	-0.936240	0.710547
drone1	drone3	1678173158.784143	-0.382703	-0.827654	0.912412
drone1	drone3	1678173159.684138	-0.232893	-0.806495	0.944714
drone1	drone3	1678173160.584143	-0.194147	-0.823727	0.901819
drone1	drone3	1678173161.624139	-0.277048	-0.802709	0.740926
drone1	drone3	1678173162.586162	-0.334060	-0.765600	0.544094
drone1	drone3	1678173163.384552	-0.360940	-0.708873	0.361928
drone1	drone3	1678173164.384799	-0.420582	-0.693935	0.180378
drone1	drone3	1678173165.404790	-0.441927	-0.667690	0.073724
drone1	drone3	1678173166.424803	-0.466913	-0.639391	0.005210
drone1	drone3	1678173167.324786	-0.465408	-0.634580	-0.017965
drone1	drone3	1678173168.364464	-0.472229	-0.670506	-0.103660
drone1	drone3	1678173169.124464	-0.486643	-0.640109	-0.084800
drone1	drone3	1678173170.024480	-0.479052	-0.653643	-0.107722
drone1	drone3	1678173171.044367	-0.494907	-0.668412	-0.133273
drone1	drone3	1678173171.984367	-0.496046	-0.686137	-0.124552
drone1	drone3	1678173173.024485	-0.489841	-0.721212	-0.095916
drone1	drone3	1678173174.044591	-0.514150	-0.710659	-0.003687
drone1	drone3	1678173175.084999	-0.542582	-0.697575	0.060280
drone1	drone3	1678173175.904529	-0.492765	-0.686997	0.078737
drone1	drone3	1678173176.884641	-0.505890	-0.636914	0.091071
drone1	drone3	1678173177.884999	-0.572908	-0.612585	0.076076
drone1	drone3	1678173178.405214	-0.629888	-0.614409	0.275904
drone1	drone3	1678173178.665202	-0.677436	-0.604667	0.502915
drone1	drone3	1678173178.884632	-0.728273	-0.600479	0.714443
drone1	drone3	1678173179.184581	-0.778660	-0.600892	0.960581
drone1	drone3	1678173179.484582	-0.827864	-0.525644	1.166725
drone1	drone3	1678173179.784570	-0.895275	-0.398508	1.378099
drone1	drone3	1678173180.344595	-1.031673	-0.125279	1.564788
drone1	drone3	1678173180.944594	-1.173846	0.117240	1.505887
drone1	drone3	1678173181.544606	-1.282881	0.232790	1.299369
drone1	drone3	1678173181.924599	-1.345123	0.240744	1.068985
drone1	drone3	1678173182.164581	-1.397647	0.279826	0.873410
drone1	drone3	1678173182.464584	-1.457193	0.282628	0.664618
drone1	drone3	1678173182.744585	-1.469264	0.257921	0.437820
drone1	drone3	1678173183.024587	-1.455057	0.276673	0.201603
drone1	drone3	1678173183.284592	-1.431001	0.274974	-0.010472
drone1	drone3	1678173183.504603	-1.378575	0.253816	-0.230059
drone1	drone3	1678173183.744573	-1.359261	0.227253	-0.439068
drone1	drone3	1678173183.964630	-1.340530	0.180752	-0.648004
drone1	drone3	1678173184.544579	-1.311663	0.058325	-0.794364
drone1	drone3	1678173185.144596	-1.290917	-0.082004	-0.626129
drone1	drone3	1678173185.424638	-1.252277	-0.148691	-0.420429
drone1	drone3	1678173185.964587	-1.183722	-0.195686	-0.198338
drone1	drone3	1678173186.544603	-1.095799	-0.240751	-0.185526
drone1	drone3	1678173187.124900	-1.016652	-0.324637	-0.245391
drone1	drone3	1678173187.664577	-0.926784	-0.375526	-0.263782
drone1	drone3	1678173188.224591	-0.843056	-0.459235	-0.249213
drone1	drone3	1678173188.764594	-0.744728	-0.566127	-0.206340
drone1	drone3	1678173189.324575	-0.604740	-0.670934	-0.184094
drone1	drone3	1678173190.164573	-0.570737	-0.700819	-0.091229
drone1	drone3	1678173191.184570	-0.615639	-0.730019	0.049480
drone1	drone3	1678173192.204573	-0.621516	-0.734487	0.154295
drone1	drone3	1678173193.224756	-0.622829	-0.703452	0.158104
drone1	drone3	1678173194.226408	-0.655552	-0.690838	0.106272
drone1	drone3	1678173195.145276	-0.626653	-0.696175	0.053959
drone1	drone3	1678173196.165282	-0.639234	-0.681813	0.001483
drone1	drone3	1678173197.165268	-0.665042	-0.683001	-0.021579
drone1	drone3	1678173198.025343	-0.631472	-0.698959	-0.032811
drone1	drone3	1678173199.005411	-0.626269	-0.703495	-0.020097
drone1	drone3	1678173200.005222	-0.677616	-0.688417	-0.006880
drone1	drone3	1678173200.885212	-0.642019	-0.704789	-0.000923
drone1	drone3	1678173201.885217	-0.685844	-0.701229	-0.000341
drone1	drone3	1678173202.885210	-0.678960	-0.698480	0.004365
drone1	drone3	1678173203.845202	-0.649395	-0.703489	0.012030
drone1	drone3	1678173204.765629	-0.643286	-0.697808	0.017570
drone1	drone3	1678173205.845580	-0.680501	-0.679649	0.021972
drone1	drone3	1678173262.947215	-0.598586	-0.708193	-0.027111
