drone2	drone3	1678173095.339686	-0.207877	-0.572373	1.799700
drone2	drone3	1678173095.919691	-0.250125	-0.570838	1.769646
drone2	drone3	1678173096.359694	-0.327117	-0.591129	1.597386
drone2	drone3	1678173096.639675	-0.375366	-0.571302	1.396451
drone2	drone3	1678173097.019691	-0.420583	-0.494944	1.163409
drone2	drone3	1678173097.419692	-0.449419	-0.429743	0.912136
drone2	drone3	1678173097.859692	-0.468412	-0.321610	0.648608
drone2	drone3	1678173098.579688	-0.480686	-0.153840	0.288319
drone2	drone3	1678173099.459690	-0.474672	-0.051438	0.004145
drone2	drone3	1678173100.359699	-0.512991	0.023548	-0.144202
drone2	drone3	1678173101.259693	-0.518508	0.066893	-0.195113
drone2	drone3	1678173102.219695	-0.520883	0.025734	-0.174653
drone2	drone3	1678173103.219695	-0.532466	0.018682	-0.143849
drone2	drone3	1678173104.279692	-0.537069	0.012762	-0.113681
drone2	drone3	1678173105.179704	-0.528226	-0.046216	-0.099945
drone2	drone3	1678173105.818693	-0.500323	-0.041803	-0.325271
drone2	drone3	1678173106.059664	-0.488668	0.014376	-0.688630
drone2	drone3	1678173106.358690	-0.560007	0.018175	-1.040033
drone2	drone3	1678173106.798691	-0.649413	-0.016578	-1.291141
drone2	drone3	1678173107.378681	-0.797781	-0.141872	-1.366244
drone2	drone3	1678173107.938716	-0.977439	-0.358692	-1.258273
drone2	drone3	1678173108.478692	-0.974943	-0.621307	-1.095066
drone2	drone3	1678173109.018691	-0.810192	-0.893165	-0.891017
drone2	drone3	1678173109.458677	-0.521144	-1.154844	-0.631920
drone2	drone3	1678173109.859698	-0.181762	-1.313304	-0.379528
drone2	drone3	1678173110.518687	0.079732	-1.332535	-0.150569
drone2	drone3	1678173111.338699	0.242971	-1.314840	0.080545
drone2	drone3	1678173112.318679	0.320783	-1.278969	0.193433
drone2	drone3	1678173113.358713	0.304597	-1.230433	0.211995
drone2	drone3	1678173114.318685	0.234851	-1.205159	0.171244
drone2	drone3	1678173115.298692	0.153919	-1.199022	0.097408
drone2	drone3	1678173116.238690	0.066318	-1.179744	0.031918
drone2	drone3	1678173117.258695	-0.016549	-1.180518	-0.018290
drone2	drone3	1678173118.158683	-0.037286	-1.194562	-0.058712
drone2	drone3	1678173119.178684	-0.031065	-1.196092	-0.063094
drone2	drone3	1678173120.178683	-0.033954	-1.203389	-0.053163
drone2	drone3	1678173121.098686	-0.015271	-1.219084	-0.037292
drone2	drone3	1678173122.118719	0.008227	-1.221302	-0.012829
drone2	drone3	1678173123.098692	0.040346	-1.210788	0.025074
drone2	drone3	1678173123.918688	0.153450	-1.197429	0.033245
drone2	drone3	1678173124.658668	0.089251	-1.194137	0.035740
drone2	drone3	1678173125.298681	0.020758	-1.181560	-0.036752
drone2	drone3	1678173125.978686	-0.201506	-1.178803	-0.004237
drone2	drone3	1678173126.638684	-0.166622	-1.216971	0.024176
drone2	drone3	1678173127.158672	-0.313448	-1.217431	0.098746
drone2	drone3	1678173127.738696	-0.494338	-1.201280	0.233791
drone2	drone3	1678173128.398692	-0.482417	-1.189309	0.351803
drone2	drone3	1678173129.218663	-0.339934	-1.201610	0.476778
drone2	drone3	1678173129.478690	-0.146461	-1.249941	0.569304
drone2	drone3	1678173130.018706	-0.065315	-1.246664	0.677393
drone2	drone3	1678173130.598681	-0.221301	-1.203643	0.816080
drone2	drone3	1678173131.658689	-0.244589	-1.152828	0.930434
drone2	drone3	1678173132.598693	-0.170242	-1.168402	0.890723
drone2	drone3	1678173133.118685	-0.156147	-1.172937	0.784959
drone2	drone3	1678173133.538680	-0.152700	-1.168242	0.641027
drone2	drone3	1678173133.878688	-0.116223	-1.148171	0.470869
drone2	drone3	1678173134.238688	-0.115486	-1.127620	0.296678
drone2	drone3	1678173134.698683	-0.066696	-1.121371	0.134686
drone2	drone3	1678173135.418690	0.006672	-1.109937	-0.020370
drone2	drone3	1678173136.417697	0.006221	-1.123308	-0.093331
drone2	drone3	1678173137.417681	-0.018888	-1.150821	-0.090909
drone2	drone3	1678173138.457669	-0.012328	-1.164390	-0.054356
drone2	drone3	1678173139.317688	-0.012022	-1.166819	-0.018532
drone2	drone3	1678173140.317689	-0.050299	-1.175609	0.015232
drone2	drone3	1678173141.277703	-0.056720	-1.180003	0.004940
drone2	drone3	1678173141.997681	-0.127538	-1.169775	0.210108
drone2	drone3	1678173142.237691	-0.173209	-1.175001	0.425793
drone2	drone3	1678173142.497687	-0.202645	-1.177655	0.633143
drone2	drone3	1678173142.757688	-0.274170	-1.165477	0.878226
drone2	drone3	1678173143.097689	-0.295979	-1.100578	1.083307
drone2	drone3	1678173143.457696	-0.307731	-0.997702	1.291203
drone2	drone3	1678173144.057689	-0.401931	-0.789437	1.425302
drone2	drone3	1678173144.637692	-0.481382	-0.596393	1.345877
drone2	drone3	1678173145.217694	-0.558244	-0.565214	1.143864
drone2	drone3	1678173145.597704	-0.649857	-0.546158	0.938656
drone2	drone3	1678173145.977701	-0.700847	-0.557288	0.730580
drone2	drone3	1678173146.277695	-0.720876	-0.549851	0.525427
drone2	drone3	1678173146.597695	-0.767178	-0.518115	0.333567
drone2	drone3	1678173146.937690	-0.744187	-0.501601	0.138443
drone2	drone3	1678173147.417688	-0.665129	-0.505731	-0.075197
drone2	drone3	1678173148.197860	-0.640411	-0.529966	-0.196005
drone2	drone3	1678173149.117681	-0.592848	-0.600824	-0.207550
drone2	drone3	1678173150.037686	-0.608927	-0.646440	-0.157330
drone2	drone3	1678173150.957695	-0.615263	-0.655675	-0.070357
drone2	drone3	1678173151.917692	-0.585802	-0.698332	-0.011702
drone2	drone3	1678173153.017678	-0.576877	-0.704623	0.028433
drone2	drone3	1678173153.917685	-0.575741	-0.690419	0.028680
drone2	drone3	1678173154.197685	-0.420341	-0.819656	-0.149519
drone2	drone3	1678173154.437673	-0.259313	-0.936515	-0.361078
drone2	drone3	1678173154.757687	-0.251561	-0.986066	-0.554728
drone2	drone3	1678173155.337699	-0.207594	-1.109898	-0.646466
drone2	drone3	1678173155.897683	-0.157214	-1.265496	-0.599150
drone2	drone3	1678173156.437701	-0.225963	-1.348536	-0.465811
drone2	drone3	1678173157.017680	-0.396039	-1.350482	-0.263414
drone2	drone3	1678173157.537700	-0.503608	-1.378306	-0.057664
drone2	drone3	1678173158.137661	-0.498017	-1.369637	0.169661
drone2	drone3	1678173158.937696	-0.271761	-1.363322	0.383877
drone2	drone3	1678173159.477694	0.023901	-1.365238	0.483075
drone2	drone3	1678173160.157703	0.071554	-1.350456	0.531199
drone2	drone3	1678173160.837690	0.075890	-1.316496	0.499302
drone2	drone3	1678173161.637687	-0.028178	-1.295538	0.379286
drone2	drone3	1678173162.557686	-0.096612	-1.296534	0.237654
drone2	drone3	1678173163.397688	-0.030968	-1.270504	0.125896
drone2	drone3	1678173164.417689	0.024061	-1.261822	0.014189
drone2	drone3	1678173165.497695	0.029763	-1.283775	-0.000155
drone2	drone3	1678173166.477707	0.101917	-1.273945	-0.018199
drone2	drone3	1678173167.477692	0.182535	-1.273643	-0.009037
drone2	drone3	1678173168.436698	0.170138	-1.291550	-0.032648
drone2	drone3	1678173169.176692	0.218496	-1.283066	0.004651
drone2	drone3	1678173170.156711	0.254413	-1.288136	-0.005733
drone2	drone3	1678173171.256693	0.194720	-1.298699	-0.019428
drone2	drone3	1678173172.196687	0.218073	-1.288520	-0.011311
drone2	drone3	1678173173.116690	0.184302	-1.293739	-0.022851
drone2	drone3	1678173174.196681	0.066521	-1.291772	0.034482
drone2	drone3	1678173175.236685	0.029632	-1.279185	0.038047
drone2	drone3	1678173175.996697	0.043808	-1.277471	0.022461
drone2	drone3	1678173177.056690	-0.035789	-1.254599	0.020378
drone2	drone3	1678173178.176696	0.002879	-1.266200	0.216766
drone2	drone3	1678173178.376742	0.235964	-1.237397	0.594842
drone2	drone3	1678173178.616692	0.384232	-1.152892	1.038025
drone2	drone3	1678173178.896689	0.477376	-1.081679	1.375028
drone2	drone3	1678173179.136693	0.611438	-0.948257	1.800067
drone2	drone3	1678173179.416652	0.536437	-0.773292	2.188705
drone2	drone3	1678173179.896688	0.383806	-0.616762	2.460365
drone2	drone3	1678173180.456696	-0.003167	-0.520082	2.475229
drone2	drone3	1678173181.016696	-0.421333	-0.374319	2.220419
drone2	drone3	1678173181.516694	-0.542514	-0.279586	1.906332
drone2	drone3	1678173181.836697	-0.579576	-0.139576	1.465647
drone2	drone3	1678173182.116688	-0.625354	-0.005117	1.031317
drone2	drone3	1678173182.456693	-0.656392	0.101637	0.636562
drone2	drone3	1678173182.736709	-0.677075	0.228821	0.243222
drone2	drone3	1678173182.996691	-0.622501	0.333541	-0.117838
drone2	drone3	1678173183.236685	-0.551909	0.421570	-0.526197
drone2	drone3	1678173183.456688	-0.481027	0.473442	-0.927368
drone2	drone3	1678173183.656694	-0.431003	0.496021	-1.275507
drone2	drone3	1678173183.936696	-0.424440	0.492630	-1.687321
drone2	drone3	1678173184.396695	-0.616159	0.356005	-1.933653
drone2	drone3	1678173185.036887	-0.845804	0.176884	-1.696971
drone2	drone3	1678173185.316679	-0.977034	-0.028958	-1.397965
drone2	drone3	1678173185.836690	-1.050516	-0.402008	-1.002090
drone2	drone3	1678173186.336698	-0.957016	-0.762995	-0.764434
drone2	drone3	1678173186.836697	-0.667999	-1.075888	-0.586642
drone2	drone3	1678173187.136698	-0.330122	-1.247509	-0.392051
drone2	drone3	1678173187.556683	-0.044460	-1.315688	-0.189868
drone2	drone3	1678173188.076684	0.241577	-1.330341	0.026772
drone2	drone3	1678173188.616692	0.410123	-1.285269	0.165566
drone2	drone3	1678173189.016690	0.581574	-1.183607	0.202070
drone2	drone3	1678173190.256697	0.466840	-1.217497	0.215988
drone2	drone3	1678173191.096695	0.343935	-1.231162	0.273808
drone2	drone3	1678173191.616684	0.479963	-1.089872	0.552446
drone2	drone3	1678173192.076695	0.590931	-0.931399	0.794504
drone2	drone3	1678173192.636701	0.601959	-0.757629	0.942762
drone2	drone3	1678173193.456703	0.470771	-0.618753	0.938847
drone2	drone3	1678173194.476694	0.384543	-0.559984	0.670407
drone2	drone3	1678173194.896683	0.303714	-0.576649	0.433976
drone2	drone3	1678173195.376695	0.189564	-0.585562	0.201001
drone2	drone3	1678173195.816694	0.060542	-0.611859	-0.020830
drone2	drone3	1678173196.076688	-0.054954	-0.626067	-0.236377
drone2	drone3	1678173196.276683	-0.218348	-0.598743	-0.448622
drone2	drone3	1678173196.516693	-0.401296	-0.550801	-0.674140
drone2	drone3	1678173196.756687	-0.564613	-0.500366	-0.890258
drone2	drone3	1678173197.356714	-0.783893	-0.486143	-1.082715
drone2	drone3	1678173197.996689	-0.929249	-0.643545	-1.044055
drone2	drone3	1678173198.596696	-0.926879	-0.934115	-0.851958
drone2	drone3	1678173199.076693	-0.753633	-1.171171	-0.641251
drone2	drone3	1678173199.456689	-0.480323	-1.331487	-0.424217
drone2	drone3	1678173199.796692	-0.176904	-1.433026	-0.223192
drone2	drone3	1678173200.076694	0.117414	-1.448468	-0.013939
drone2	drone3	1678173200.416688	0.377914	-1.384318	0.212488
drone2	drone3	1678173201.076688	0.570397	-1.251597	0.375987
drone2	drone3	1678173201.735696	0.506129	-1.197564	0.424904
drone2	drone3	1678173202.796676	0.402913	-1.150595	0.337059
drone2	drone3	1678173203.735723	0.275432	-1.142791	0.197406
drone2	drone3	1678173204.675653	0.102792	-1.154960	0.049755
drone2	drone3	1678173205.555699	-0.097149	-1.149610	-0.069748
drone2	drone3	1678173240.694698	0.057649	-1.165424	-0.033281
drone2	drone3	1678173350.872706	0.094501	-1.168444	-0.009037
